a2rhykk0p19q12|i m happy to report a smooth transaction for the book i purchased  the condition was as advertised and the shipping was prompt and accurate |5.0
a1ibhcppctupdk|the subjects are timeless  i especially love the reflections about children  marriage and love  in order to be understood the book should be digested slowly and thoughtfully |5.0
a38aapxsjn4c5g|echoing the reviews of others   it is obvious that gibran both was inspired by and inspired many of the great writers of all ages   from buddha to coehlo  and countless others in between  there is a depth of truth and a veil of simplicity that  once lifted  opens the mind  heart and soul to universal wisdom it is not hard to understand why gibran was as popular in his day  and in the 1960 s  as he was   covering the landscape from religion to love  gibran bubbles up deep truths in the form of a farewell speech from the prophet to the people of his city before he sets sail on a final journey   the metaphors are numerous and the scale of depth is exceptional the book itself is nearly 100 pages  but the content is not readable at any level rapidly   this book is one that bears constant revival and renewal   it s a well that provides the reader with sweet water of wisdom which merits frequent draws to slake the thirst a must have and a must read |5.0
a256hlo8loz7tm|excellent  book|5.0
a2i581lxv5c4za|the greatest book ever written by  a man of deep understanding of  faith   before i came to believe  this book was my holy book of life   read it slow and study it   there is also a cd narrated by richard harris  word for word  i have the album   cd    book and have given copies of this to people i care deeply about for many years |5.0
a2p53ktopp41vj|this is a must have book    like a bible  you open it up and read a little bit at a timeto different sections on marriage  love  friendship  etc   it s full of wisdom and givesyou a great insight on life |5.0
a2qtsbrrlu72x6|i read this a very long time ago   it was 1970   i have gone through several copies of it   it is most certainly a keeper i kept giving my copies away to friends   now i need one of my own again   34 to keep   34 |5.0
ahu79ftn61c01|i bought this book for a friend   since i am a christian  i cannot accept anything this book says   i think the book would be a great aid for hollywood writers to put a movie script together |3.0
aa6c78dhrk962|i stumbled onto this book  and it opened my mind and began my process of becoming aware then i went across country to collect my deceased grandmother s belongings  one item was this book  i opened the the cover and saw that grandma had lent it out to her friends and they all had signed it  one person who had signed it was my mom  who had died years before before my grandma  i m going to buy it for my little arrow now  4th generation of passing it on |5.0
al5jtp4tsnkp2|wisdom for life   a true manual to help you on your spiritual journey  i think gibran has peered into the human heart  mind and soul  his advice is profound   |5.0
a20yvs4vqgeahh|i gifted it to my son who enjoyed it as much as i did when i was in college many years ago |5.0
a1cesrpa842p9x|writing this review due to how interesting the book was solitary life of a profit going from place to place educating the world on what hes learned and needed to tell them   up till i read this book i had an entirely different image of what i profit even is i like the perspective this book gave me i also very much enjoyed the flow of the story   well worth the read |5.0
appyzyq7uansb|being raised both lutheran and catholic  i knew religion  prayer  the tenets  etc  sang in choirs and even taught religion from high school through my 30 s  but it wasn t till i read  the prophet  by kahlil gibran did i find spirituality and the serenity peace within me  even in the midst of chaos  his writings taught me to slow down and listen in silence to the inner whisperings of my soul where i found  me   each individual passage is a life lesson  so eloquently written  and yet so simple in belief that you gain and accept your  self     your destiny in this earthly adventure  you ll find that you will pick it up often  no matter what your beliefs or situation need  for it will give you the answers you seek until you know them so well  it almost will become a way of life    the inner peace to deal with even the most tragic of circumstances  when my young husband unexpectedly died  the passage on death was such a comfort  in memory of him  i have given each of the brothers  sisters  daughters and granddaughters a copy  to know the way of life by the right path which he led by virtually every passage as a man of incredible character  and greatly honored in both life and death  and this earthly life can t get any better than that   kahlil gibran  thank you  |5.0
a309gjsigwqhfq|the cover was good and sturdy as well as the binding  price was very reasonable  given that it is an old book  the pages were in very good condition  no tears and folds  delivery was prompt i am glad to have made this purchase |5.0
a263jc385s09o8|i read this book many years ago  it is a book that should be on ones book shelf to read often  it takes several readings to get to the heart of his deep writings of philosophy  glad i replaced the one i lost |5.0
a3i348sl9xyqzy|this is an amazing book of poetry   even if it is written more like prose   it is definitely one of my favorite books and i think that gibran defines what the word poetry means in his writing of this book   definitely written with the divine hand   i like it better than rumi or hafiz |5.0
afy0bt42ddyzv|these days  kahlil gibran s  the prophet  often gets dismissed as  hippie  literature  yet  this book had been a bestseller long before the 1960s  originally published in 1923  it almost instantly became a hit and even did well through the great depression  today  gibran s claim to fame is being the third best selling poet of our time  behind shakespeare and lao tzu    and pretty much entirely based on sales of this book  when his publisher  alfred knopf was asked who the audience for the book was  he flippantly dismissed the question   it must be a cult   he retorted yet there is no such cult  what s incredible is that there s absolutely no marketing hype behind the success of this book  gibran himself is long gone  there is no political  religious  or commercial enterprise attached to his name bent on winning souls and or profits  the gibran estate has merely been licensing copies year after year in response to the demand   a demand fueled pretty much entirely by word of mouth and chance discovery  the fact is  the twenty six poems in this book have a surprising and suprassing relevance  insight and compassion  broken down into several topics   on love    on work    on joy and sorrow   etc   the book itself recounts the sermons of a fictional poet leaving behind the gift of knowledge before he leaves his homeland i first found gibran through a setting of his poem  on children  by local washington  d c  singers sweet honey in the rock on their album   breaths   your children are not your children they are the sons and daughters of life s longing for itself they come through you but not from you and though they are with you yet they belong not to you  at the time i was about to leave for college and eighteen years of living under my parent s roof had made me restless for autonomy  that poem eloquently expressed everything i was yearning to say to them in my hours of frustration and adolescent angst  it later proved to be a reference to turn to in times where i needed confidence to live an independent and fulfilling life  while still maintaining respect and compassion towards the parents who had raised me i am not exaggerating when i say that the poems in this book have kept me grounded and sane throughout some of the most troubling times in my life  our modern lives are ever hectic  stressful and busy   wrought with drama  frustration  depression  etc  the knowledge in these poems brings me back to a  middle ground    there is a sage wisdom and clarity in the poems that has often been helpful for me in  unwinding  and coming back to earth  they bring me back to a place of clarity from whcih i can see my life from a wider perspective though gibran himself was a christian and despite the title and conceit of the book  this is not really a religious book  the insight in this book would be applicable to your life even if you are an atheist  what s more  the poetry is mostly imagistic  do not expect the academic poetics of gibran s contemporaries eliot or pound or even frost  they are written with the aim of being accessible and immediate to the reader and rely mostly on clear metaphors and vivid imagery copies of  the prophet  are not hard to come by  perhaps check out the book s table of contexts either using amazon s  search inside  feature or in your local bookstore and see if it addresses a problem or issue you are dealing with  that s a good a place as any to start with  chances are  you will find something that speaks to you on some level |5.0
a2tbx999az6z7u|i have loved this book for forty years  both the written version and the audio  richard harris narrating i believe  with orchestral accompaniment  this new format only increases its accessibility |5.0
a11tyiltafkpr3|when gibran was first introduced to me  i had definite doubts that his work would be the ordinary  grab a dictionary sort of read  but when you first open to those sections that apply to you  and listen to the words as they roll off of your tongue and dance in your ears  well  shock is the only word for it  yes  the ideals and beliefs that he expresses in  the prophet  may not be anything new as far as philosophy is concerned  but the perfect blend of brilliant poetry and this simple philosophy come together to make something that is indeed  unique  i ve purchased countless copies to the ones that i know will love and understand his words  and if for nothing else  kahlil s work can be labeled as truly  a literary work of art |5.0
a35ajdcfwpqupi|i recieved this book the first time i met my father when i was a teenager  it is a gift i hold dear to this day over 30 years later  it is thought provoking  the truths are as relevant today as they were in the early 1970s |5.0
a395vzn4n4q2tj|reading the beautiful thoughts of kahlil gibran brings my thought back in line with truth |5.0
a308e1c7mu3462|kahlil gibran   touchs the heart  the soul and the mind beautiful words that comfort and guide if only more people would read his work  if you can call it work wonderful writing but the publisher  as many seem to do these days  get very artisticand print too faintly    the letters are pale grey and very difficult to read it isn t the writing it s the publisher at fault the printers should realize that the entire purpose of the printed word isto let people read it |5.0
a1yxeqt7rwoc5n|this was purchased as a gift to a friend who had just lost a dear friend and i was pleased that she found as much comfort in his words as i  and my family  have for many years   a must have for any  home library |5.0
a1ge8mhkyo3rdd|i bought this book to give to a friend to help her through a difficult time in her life   she appreciated it and said it helps to read the areas of the book that is appropriate to her situation |5.0
a20todskoxu5f2|i have been reading and re reading this book since the age of 12  it is always a pleasure to give it to someone as a gift  which i have done numerous times over the years |5.0
a13epgmctke06q|i have read this book  every year for about 20 years in my opinion it is one of the greatest books ever written excellent book             |5.0
a37r9ggcm36mgv|i was given a copy of the prophet in 1945 when i entered the army as a teenager in the closing year of the second world war   the little  quot shirt pocket edition quot  i carried with me in those army years sits today on my bookshelf  and now  provides its inspiration and guidance on those days when my contemplative mood reminds to listen  again  to the poetry and love of this timeless author   give this book that gibran may give to those you love  as he has done  for so many years  to millions  worldwide frank ferguson|5.0
a3cinozkbefmaf|from the time i opened this book  i have been captivated by it and it has never quit my bag since then  i always have it with me and whenever i want to  i take it and read the passage i need to remember to face the questions in my mind or problems i can encounter in my life  it has became my   quot bible quot  in a sense  of course  it is not the only one  but it  might be one of the book that i love the most  i discovered it in a painful  part of my life and it helped me to get out of my messy mind  it really  touched my heart and i think it is a book that should be read by everybody   this is with that kind of thinking that the world we live in can be changed  and become a peaceful place  thanks so much khalil |5.0
a1hmwgwbq9fhjd|yet his years among us were so short  gibran managed to reveal a wisdom  a philosophy  a spirituality and a vision that will change our understanding of life itself the prophet deals with life and all its aspects  a book that will take you to the deep secrets of life s heart  another dimension of seeing the human heart and the human mind  another dimension of living |5.0
a1ogqa984mtkbh|those that i stared i have and would recommend to others   payne did an excellent job of describing the market for on who hasn t a financial background   have enjoyed the prophet  book  for years and the recording of same by harris i wore out 33rpm vinyl in college and replaced it with cd when it became available |1.0
a3fal45sr8lwhp|gibran touches and unveils to us a place within our hearts which we thirst to seek yet sometimes fail to discover |5.0
a3uzngj9gbu2wl|a wonderful book full of beauty meant to be read over and over you will need quiet around you to let all his words absorb |5.0
aaep8yferq8fc|the prophet  for me  is a very vivid yet dense book  it speaks some sort of wisdom  and i delight in that wisdom when i can understand it the illustrations are done by the author himself  which is nice |5.0
a2bqzra2p81bqg|the language is poetic  but it is not poetry   it works as prose poetry  in fact some of the best in english   that is probably because gibran somewhat mimics the poetry of the king james version   some phrases and turns and images are brilliant that said  what is the point of this book   there are some nice things    is not religion all deeds and all reflections      who can separate his faith from his actions      who can spread his hours before him  saying   this is for god and this is for myself  this for my soul  and this other for my body   good point   there are several such nuggets   but  you can tell why the hippie set loved this book  it is spirituality devoid of religion   namely  this book can make you feel all  cosmic  without all that pesky christian morality   that bit quoted above  it is followed by   he who wears his morality but as his best garment were better naked  ah   see what morals get you   on crime and punishment  we get this  it takes a village  gem   and as a single leaf turns not yellow but with the silent knowledge of the whole tree  so the wrong doer cannot do wrong without the hidden will of you all    see  crime is not the fault of the criminal  it is the fault of society    the righteous is not innocent of the deeds of the wicked    yea  the guilty is oftentimes the victim of the injured    see  if you self righteous rich folk didn t oppress the meek poor folk  they wouldn t have to commit crime i wonder how the injured rape victim victimized her guilty rapist generally  the twin credos of  the prophet  are  1  any path to god is the right path  and  2  if it feels good do it  1   thus  the pluralistic relativism of lines like  say not   i have found the truth   but rather   i have found a truth    say not   i have found the path of the soul   say rather   i have met the soul walking upon my path   forget that jesus said   i am the way  the truth  and the life  no man cometh unto the father  but by me     john 14 6  by the way    no  no  no   many willfully ignore that jesus said such un ecumenical things like this   the hippie jesus thinks that there are many paths to god   the whole  one source  many wells  philosophy   don t believe me   why do you think the folks at the jesus seminar blackballed this very verse  john 14 6     our great  loving  hippie jesus believes that everyone comes to  god  in his own way   he would never say that    blackball    that last quotation wasn t an actual quote  by the way   2   and  though the nature of the good and evil chapter is tempered by a sort of  love thy neighbor  philosophy  it still defines  good  not as following judaeo christian morals  or even a  do unto others  prescription  but  you are good when you are one with yourself  if it feels good to you  do it   sure  gibran later seems to warn against unbridled pleasure seeking   pleasure is a freedom song  but it is not freedom   it is the blossoming of your desires  but it is not their fruit    later   however  such hedonism is considered a path   a truth   to god  some of your youth seek pleasure as if it were all  and they are judged and rebuked   i would not judge or rebuke them   i would have them seek  thus the paradox of liberalism  the prophet rebukes you for rebuking those hedons amongst you   they are only on their path    you are so wrong to tell them that they are wrong    ah  relativism   the problem with unchecked hedonism   you are good when you are one with yourself   if you prefer  is that mankind always finds some inner reasoning to justify their evil actions   man always finds a way to make pleasure at any cost  devoid of anything else  his god i don t want to seem as if i am some stick in the mud  a prude  or an over moralizing and self righteous christian   christian i am  and hedon i sometimes am   i can get wheat from the chaff out of  the prophet    there is much here that is good  and some of it is artfully written   some of gibran s thoughts are even profound   still  there is much here that is bad  there is still some shuck on the ear  so to speak   sometimes you must take the wrong path which leads you to the right path  but there is just one right path  not several   gibran never seems to say that  and  since he was a lebanese christian  i find that sad there is much here to lead you astray i will not hold it against gibran that  the prophet  has inspired numerous imitations of lesser poetic talent  sad purveyances of even fewer truths   yes  i am speaking of  amongst others  the trite  inane cacophonies of paulo coelho and  for those reviewers and readers who think that  the prophet  is the most poetic  most enlightening  most cosmically spiritual tome of all time  try reading the psalms in the kjv with an open mind  yes   i invented the word  hedon     hedonist  sounds like a philosophical school  as does  epicurean    the latter  too  is for an aesthete   let s say a hedon is a pleasure seeker without the philosophy   a hedon is an unsophisticate   i probably made up that word too  |2.0
a25p6dy6artcgz|this book is almost as if kahlil gibran took the pains and joys of millions of people and somehow managed to encapsulate all these wonders in this one book   in his own unique manner  gibran has explored every facet  of human existence   although the book has a sacred charm to it  there is a  universal appeal that should allow anyone of any religious persuassion  enjoy this gem of a book  i wouldn t be surprised if a few hundred years  from now some theologians unearth this book and conclude that it was a  bible of our times |5.0
a32k9sn3oaodho|i would definutely recommend this  short  inspirational book to anyone looking for an uplifting reading experience   he speaks of love  work  friendship  travel and many aspects of life  i loved this book and would definutely recommend it  |5.0
a1dfpnl3ilpzrp|what can i say  a friend recomended i get this book   it turns out it s a classic   my mom even has a copy   it is so prophetic  sorry  i had to say that    i leave it next to my chair and pick it up from time to time   i just read a couple of pages  then set it down and think about it   it gives so much insight into so many areas of our lives |5.0
a1iisfggy4ygvz|each time i read this poetry i see another aspect of life  at 76 i can never stop learning   particularly loved the piece on children |5.0
ah71vcmy3qwmn|it came all the way from the uk and it still got here pretty fast  the book is great too |5.0
a3vbc43s12m54e|this book is written from a very interesting perspective   though the verbage is dated  which makes this simple book a little more difficult to read  i intend to read it again to more fully grasp what the author is conveying in his masterpiece  good book   |4.0
a14kiiuxxfsvao|i m sure anyone looking at this review is considering purchasing kahlil gibran s the prophet because they ve heard snippets of it that they enjoyed  i know that all of the poems in this book can be found online for free  but i reallllly recommend buying the book  you will get a lot of backstory that is not available online and that makes the poetry sooo much more meaningful |5.0
a3e3wd4irbibfi|gibran offers insights into the soul that apply throughout our lives whether the situations be dire and in the past or joyous and arriving in crashing waves with import for the future |5.0
a1t0ji4ir2asf6|great book that everyone should read   great insight   and a classic   you will devour this book over and over again |5.0
a1dqypyi53abm|have purchased many in the past like in the 1970 safter i received one as a gift   i recommend to all ages |5.0
a19vil7mnawhaa|kahlil gibran is a wonderful poet  he is a philosopher who meshes the bible with his prose  very spiritual to read |4.0
a3hzt5hw043wu|the prophet is one of the first works of gibran and after reading his poems and growing up listening to the poems  i loved reading this book  his success became better after writing this book  this books made me visualize how life was back then and made me experience the culture |5.0
a2z2pfm5fwd8xm|gibran is constantly profound  a fabulous read for any age  bought this as a gift for my best friend  the cover is lovely  but gibran s words are what make this book so powerful and haunting |5.0
aihembmetf74k|residing in my mind are the words of a true poet   i was given the book the prophet by my best friend when i was young   it has followed me through my life and has filled me with the emotions and practical thought i needed to guide me through the smooth and rough waters of my life   i gave this copy of kahil gibran s book to a young lady with the hope she will enjoy it the rest of her life   thank you amazon for having this wonderful work of art available to all |5.0
a1sp45i55gqiie|certainly the words are of kahlil gibran  but the eternally present divine wisdom told through his words is from the source of all sources  only those who are ready to receive the divine wisdom are destined to read and know the meaning behind the meanings of his words  this is one of the five most valued books that i keep on refering again and again for solace and peace of myself while writing   or rather while being an instrument to write this book   kahlil gibran must have reached the original source of all the knowledge and wisdom available to humankind gibran s book is music  poetry  wisdom and truth   all at the same time i salute kahlil gibran for giving us the  quot the prophet quot  |5.0
a2zb1g1kue6os6|i evidently misread the writeup  i thought it was a hardback   it was a cheap paperback   i got it as a present so i couldn t send it back but i m very dissapointed for the cost |2.0
a1qxhnl8k38tcx|this book is a classic alot of life lessons  i even love that it has several misprints in it  the book arrived very quickly|5.0
a1xlzq205zac7l|if there were more than five stars  this book would surely deserve it   this book is the paradigm of wisdom  humility  and grace   this is my favorite book on my shelf  and i would recommend this book to anyone   truly  if gibran was a religion  the prophet would be my bible   never has  inspiration hit me with such velocity as reading this book |5.0
a3uzypfh8dc9xw|i liked how it s brief and straight to the point  language is a bit too   34 classic  34  for me  i prefer the more modern way of writing  nevertheless  gibran is a truly gifted writer who was way ahead of his time |3.0
a1t9mnwgnbwgut|it has helped to replace the many dysfunctional premises my sociopathic parents modeled  this is a book with a popularity which continues to grow at phenomenal rates  i had to buy this version since i d lost my original classic one  there certainly need to be more half price book stores here in ca    i got spoiled by having 3 4 in dallas alone |5.0
a3ujjgy799f76i|i was given this book by a writer friend who called it  quot the most beautiful book i ve ever read  quot  so  since she and i have similar literary tastes  i was inclined to read it  this little book  written in a rich  colorful  deep  and wise poetic style  is full of some of the most moving and impressive spiritual phrases and messages i ve ever read  it was written in 1923 but its poetry and wisdom are timeless david rehakauthor of  quot poems from my bleeding heart quot |5.0
a9wx8dk93sn5|as amin rihani described his own friend gibran  gibran s style of writing is just   34 mawkish sentimentalism  34   yes  sentimentalism  and that is all gibran is all about  for most americans  taste  this guy is just pasty  and who can stomach that |1.0
a3oye24tgyy9gz|i have not read the book from cover to cover but read snippets and what i ve read so far is uplifting and enlightening|5.0
a1vvbhgm8dfiz4|gibran died of cirrhosis and that seems fitting because this whole book sounds like it was written by a drunk person |1.0
aj4oafxm11j8c|gibran  although i m sure getting ideas from other  more ancient sources  has some very interesting thoughts in this book  worth giving them a thought of your own |5.0
a1b01mb9fic77f|his reflect the depth of our wisdom with beauty and a poetic tone that renews hope and revives optimism  a humbling yet empowering transformative read |5.0
a1nj3l6yfykgtq|this is the second book by this author i ve read  it gives insights into our every day lives  i found a lot of quotations i d like to post on the walls in the classroom where i teach  all the writings of k  gibran carry a deeply spiritual information  his teachings are very tightly intertwined with christian values  i highly recommend this book to understand and open our knowledge of christian religion all over the world |5.0
a3uy8mg7g9bz0d|in this book kahlil gibran offers a real treasure to parents that hope to bring their children the best of life  as simple as that |5.0
a34ij03lo5kt1w|the prophet is a poetic  in some aspects  means of viewing life   kahlil gibran was able to draw on various aspects of life and compile a take that is  in some senses  new and appreciable |5.0
a1ijvxgqj7p1g1|i usually don t like getting books that i did not ask for  when someone buys a book for me  there is a certain obligation to actually read it  but doing so takes away time from the books i really want to read  there are so many books on my reading list and so little time to read them all that getting an unasked for book feels like someone actually stealing from me  stealing valuable reading time in the case of  the prophet   however  i did not resent the choice of my benefactor  even though i had not asked for it first of all  it was a very quick read  consisting of twenty nine poetic speeches by the fictional  prophet   he delivers them as his last word on various topics  since he is about to head back home after having lived in a foreign city for twelve years  and the people ask him to speak on all the important issues that touch on human life  family  food  work  emotions  economics  social problems  art  morality  spirituality  death  etc on most of these issues  the prophet takes what might be called an eastern stance  he stresses the importance of  letting go  rather than  taking charge   whether it s in relationship to your children  conflict situations  or the end of your life i did not find it necessary  however  to fully agree with this eastern outlook to appreciate the book  both for its poetic beauty and for inspiring thoughts  for whatever your own worldview  a degree of  letting go  is an art we can all learn   jacob schriftman  author ofjob s wager  an alternative to pascal s wager and the atheist s wager  with color illustrations |5.0
arguxmbc5ay34|this book is a small version of the original  i ordered it and when i opened it i was very disappointed to find that it is not the industry standard that i knew  then i went back to see if i missed something about the size in the description  but could not find any reference to it  on a positive note  amazon s return policy is amazing  immediate credit when informed of the problem and the return shipping was very easy |2.0
a1uye5c8vh3314|kahlil gibran s the prophet is a book that has touched many people very deeply since it s publishing in 1923   it has been translated into more than twenty languages  and the american edition alone has sold more than four million copies   it is considered both by gibran himself  and by the general public to be his literary masterpiece   the story is about a prophet leaving a town  and as he leaves he imparts some of his knowledge to the towns people   gibran himself was born in lebanon in 1883   he was a poet  artist  and philosopher   his fame and influence has spread through the world  superceding linguistic and cultural barriers   his poetry has been translated into more than twenty languages  and his drawings and paintings have been distributed and showcased all around the world   in the last twenty years of his life he lived in the united states  and began to write in english   the book the prophet was written during this time period   his words and pictures change the way that people look at life  and people find them to be an expression of the deepest impulses of man s heart and mind   the prophet is about a man who is leaving a small town called orphalese where he has made his home for the past twelve years   he has  for that time period  been waiting for a boat to take him back to the land of his youth   we are not told where that land is  only that he has been waiting to return there for twelve years   the entire book occurs on the date of his departure   as he is about to leave  the townsfolk stop him in the town and request that he tell them about certain things   he talks to them about life s lessons and imparts his wisdom to them   he is asked about giving  and he tells the people to give without recognition  because their reward is their own joy   he also talks about things like marriage  work  friendship and also love   he speaks about each  and more  describing the way that people should deal with each issue   this book is an interesting book   it is ninety three pages of life s lessons set down in writing   these are words to live by  and tell others to live by   this book is certainly a book that everyone should read   even if people don t agree with some of the beliefs  they should still read the book  if only to get their mind thinking about life  and it s many quandaries from a different perspective   this book is not unlike the musings of an aging man imparting his life s lessons to an audience of just about anyone whom he can gather to listen to him   i thoroughly enjoyed this book   it s lessons and stories are wise beyond the ages  and still hold up to be as true today as they were when gibran wrote them in 1923   the lessons enumerated within this pages are lessons that one would hope were followed by the general population  and i know that if more people read this book  then the world as a whole might become a more easily survivable place |4.0
a2ycl7ehauym2l|a must in everyone s library for graceful poetry  inpirational reading and lessons to live by and to even to let go   a new printing would be a welcome as the  used  ones in good condition are quite expensive |5.0
a2z6bhi0a6urgh|i found the book to be interesting   not  as prophetic as some have said  perhaps i should read it again just to be fair  it just was rather boring |3.0
a30uw1eyd6hbi1|i purchased under the recommendation of oprah but this was a mistake i wish i didn t do  didn t really understand the whole book |2.0
a32v6jcmrlx5y4|this is a book that can be re visited at any time   it brings wisdom and a perspective all of its own  is truly deep and meaningful and never dates    i wonder what sort of a brain can bring up this kind of wisdominto every day life and find the right words to help you along the path of everyday living  i love especially the chapter and section about love and the suggestion that we love better whilst giving each other the freedom of space    let there be spaces between our love    once has to let the other have spaces  this is correct and makes for a better and different way of loving  you must read this book if you havent already    truly full of wisdom and insight  |5.0
