aa9ito6zlzw6|my little girl just loves to wear this tutu because of the stripes  she has even convinced me to let her wear it over leggings when we go out instead of exclusively for ballet  since the tutu isn t too full it work as a skirt for everyday wear as well|5.0
apj5ulj1rmz4|i bought this for my 3 yr old daughter when i took it out the pack it had a bad oder  cute but very cheap material easy to ripe   when i tried it on her it was to big  but of course she liked it so i kept it  i dressed her up in it and she looked cute      nikkifrom baltimore|1.0
a2pavurt4nohe1|bought it for a ballet tutu but it is being worn around the house with leggings  really cute  full skirt |5.0
a3urq0lxlv46e9|my daughter and her friends love the colors and the way it fit  last long after each wash  will order more colors |4.0
a3btrffor2mf91|its as cheaply made as the price  i got it for my daughter to wear to ballet for halloween  and it did the job for the day  it unraveled shortly after  so we can t make much more use of it |2.0
a2xvjbsri3swdi|perfect red tutu for the price  i baught it as part of my daughters halloween costume and it looked great on her |5.0
a2g0lnln79q6hr|this was a really cute tutu the only problem is that it was super short on my 5 yr old daughter  other than that it was really adorable |4.0
a2r3k1kx09qbyp|the tutu color was very nice  the only issue with this tutu is the quality of material used  it appears cheap and after much play my 3 year old managed to snag a piece of the fabric and that was the end of life for this particular tutu |2.0
a19pbp93of896|my 3 yr old daughter received this as a gift for her birthday   she s no pixy  but she s not huge either  and it was very tight on her  so i doubt a 6 year old can fit it comfortably   the tutu fell apart after 12 hours    the satin waistband detached from the tulle   unless twirling counts as rough wear  i d say this was poorly constructed   i sent two messages to sydney so sweet directly  trying to get a replacement or at least some kind of acknowledgement and nothing   so     crappy construction and crappy customer service   i already don t like tutu fairy princess stuff  and this just furthers my opinion that companies like this are preying on daughters   boo |1.0
a1p0ihu93ef9zk|bought it for my daughters first birthday which is lady bug themed and it fits perfect the stitching is a little loose but only need it one day|4.0
a3q6cto56dj8uz|i ordered this for a costume for me  i m a 5 5  adult  and was surprised by the quality considering it was under  10   the tulle is double layered and the waistband is satin and very comfortable   the waistband stretches to about 30  |4.0
a1klrmww2fwpl4|this is a great tutu and at a really great price  it doesn t look cheap at all  i m so glad i looked on amazon and found such an affordable tutu that isn t made poorly  a  |5.0
a1gqpam8y45qn7|got this for our youngest kid  she loves it  its big and made better than the last cheap tutu we got for her |5.0
a2g5tcu2wdfz65|i bought this for my 4 yr old daughter for dance class  she wore it today for the first time and the teacher thought it was adorable  i bought this to go with a light blue long sleeve leotard and was happy the colors matched up great  price was very good too since some of these go for over  15 00 dollars |5.0
aean37kuoysx4|just as described and arrived fast although i upgraded shipping options in hopes it would arrive in time for a school function  it did    amazing price too   this tutu is 3 layers  much better quality than i expected given the low cost |5.0
a1mcjonuq78l9t|purchased it for my daughter bc she needed a red tutu for her costume  it was really cute but it was not that puffy but it did the job |5.0
a2qeodseit1me2|this really is a nice tutu for the price  it has multiple layers and is not cheaply made  for me the shipping was not very fast but it was very worth the money spent |5.0
a2psivw9i3tghd|very cute  shorter than i was expecting  but then again  i didn t bother to calculate the measurements before ordering it  it has three layers of tulle  so it s not as full as the picture looks if stretched fully  but still a full skirt  i bought this skirt for my six year old niece  so i highly doubt the skirt will ever be stretched to its full capacity on her  in fact  the skirt stretches pretty far but is also retractable so it can fit a variety of sizes |4.0
a3chby0cb0o7pp|vey cute and perfect for my 6 yr old daughter  she wore it to a princess birthday party  lots of fun |5.0
aae8wbnkhqpl5|bought this for my 12 year old niece whom has the shape and figure of a twenty something year old  it went under her halloween costume and while i didn t think it was going to fit the circumference of her waist  it surprisingly did  she wore it all night at her school dance and then again on a trick or treating outing and was comfortable the entire time  thank you for making such a versatile product |5.0
a1z4xq937smpo3|loved it and so did my daughter  super cute and will stand up to many uses  she went as ladybug girl and looked the part with this tutu    |5.0
a2f9mvwwc0izyw|i just got this today  i can t wait to see how it will look with my costume for halloween  i m hoping it will be durable enough since i m going down to santa barbara in this i was a little iffy on getting this at first just because i read  fit s kids ages 3 10  but i m 5 1 114lbs and it sits perfectly on my waist  i was looking for a good length tutu that is reasonably short but short enough to please both my boyfriend and i and this tutu was perfect enough only downside is that the ends of the tutu look like it was cut with scissors and it makes me worried that for halloween it might come apart while i m out with my friends  we ll see though  the tutu is still cute and completes my outfit   |4.0
azmkxp68hz4cn|our 3 year old petite granddaughter loves it   i was afraid it might not be small enough  but it fit well with room for future growth |5.0
av056etq5rxln|it was beautiful when i first received it  my 4yr old wore it once to her ballet class and it already started to come off the seams after one hour of use  i didn t bother returning it because my little one was about to throw a fit when i told her we were going to send it back  it was cheap anyway  ya get what you pay for  i just sewed it back together |1.0
a5gps8fcxtppi|the waistband was not sewed properly  i had to sew the front to the back myself so it would stay in place when it was worn |3.0
am1cymr007o6h|the tutu s was for my neice    she loved it     it fit well and will fit her for some time with the elastic waist     great quality and very  inexpensive   i would buy her another easily |5.0
a25g580sj513ic|my 5 year old daughter get this today for christmas   she and we are very pleased with it   thank you so much |5.0
a1myjde1jeklhx|this is a very basic tutu not a lot of layers like a  full  tutu but great for play or dress up |4.0
a1waaep1ebq3s4|tutus are amazing  i love them and so does my sisters  my whole family weres them and use to wear them  |3.0
a3h1w0dwlw5dlh|i bought this as part of my halloween costume  it says it fits kids up to 10 years old  i m 24  size 1 3 in jeans depending on brand  but it fits perfectly  the only problem is it has a slightly odd odor  but i sprayed it down with perfume  lol so that took care of that problem  i highly recommend this seller because they ship orders very fast |5.0
aj7szvk2fszqj|i bought this tutu as part of a costume for myself  i m generally a size 8 or 10 in women s clothing  i took a risk getting this kids tutu but felt okay with the gamble considering other adult women s reviews  i cannot pull this up over my hips but i can pull it on down over my head and bring it to down to the right level  for a one time use at halloween  it ll do  if you are an adult any bigger than me  i don t think you will be able to make this work for yourself  i will probably donate this to my niece s play clothes after the holiday is over as it is definitely kiddo size and she will still be able to get plenty of use out of it |4.0
a17ta3dqz87rqh|great product for the price   there aren t many ballet classes available for my 4 year old so it doesn t get a lot of wear and tear but it s great for the times we need it |5.0
a3qw1i2tl6wbs6|the tutu was the right color and fit my 3 1 2 year old granddaughter perfectly   the price was right   too |5.0
a36qxshzcuc7vy|these tutus fit my 5t xs 5 year old and my 2t 2 year old very well  and look adorable  the quality seems good so far  too |4.0
agh2cng5gfom|this is a very cute tutu  the purple is so pretty   nicely made for a  7 tutu   so glad i purchased it |5.0
a2t247h3wd9ns0|i ordered this tutu for my 2 yr old granddaughter who loves tutus and expecially yellow ones  it is slightly big long but she is able to wear it without a problem  she will be able to wear it for several years  so very adorable   well made  too |5.0
a2ksu0oeysrynq|this tutu is very basic  but that s a good thing if you are ordering it for a costume  since it s easy to dress up and change into whatever you might need it to be  it was a great value  for the price the quality is very good  my daughter is 6  and a little chunky  but the elastic waist band fit her perfect  she is about a size 10 girls  |4.0
a2tvsgukdut8he|got this product thinking it was going to cheap and flimsy but it was just for my 2 year old to dress up went ahead and ordered it  i was blown away by how fast i got it  ordered it on a friday evening recieved it on monday morning  and the quality was wonderful  the color was a very nice purple and my little one loves it |5.0
aeios4pfey8b8|it is a fine tutu  true to its price  my little ones liked it  shipping is really fast  i would recommend it to others |3.0
a3s51sy6l4rkhy|excellent quality and a fast shipper   i have a very active grand daug    and it has held up very well   great buy |5.0
a338ur0q3eg733|this tutu is exceptional   i purchased several and my granddaughter loves every one of them and plays with them constantly   very pleased with this product and purchase   the price is extremely reasonable   highly recommend this product |5.0
a1axa05k077rk6|i was expecting a fuller tutu  but it still worked and looked pretty good   got here fast   the color was perfect |3.0
a1yjjg9t2p6vns|tutu is always a hit for young girls and my grand daughter loves hers  sometimes momma can t get her out of it |5.0
a3vv6q18nfucsx|bought this for my 7yr old niece and she absolutely loved it  it was poofy  and great quality  has an elastic waistband which is nice as i decided to try on myself when we played with barbies lol   |5.0
ah3f12syj693r|absolutely beautiful costume   very soft and breezy   my granddaughter loves it   super fast delivery   thanks   wouldn t hesitate ordering more   runs true to size|5.0
acr9es55pcmho|this was the skirt for my daughters halloween costume this year   i have made lots of tutus  but this was so much easier and cheaper in the long run   also ordered orange   a no brainer |5.0
a1d7ak2zv16v2x|cute tutus   definitely dress up play item   which is what we were looking for   my little one loves to wear them around the house   good product for the price |4.0
a2rv0nhf7odwpx|i was slightly worried about it fitting  but the elastic in it works well  i am a 28 year old  wear anywhere from 5 9 size jeans  depending on the brand   and this tutu fit great  wore it for a costume party run half marathon  part of my batman costume  and it worked great  wish it would have been a little fuller  but it did its job |4.0
aiyl9p9i7j5tg|my daughter and a friend were dressing up for halloween as a 80 s rock star   this tutu worked perfectly   it arrived very quickly and was just what we needed to finish off their outfits |5.0
a1rlqxyncmwrwn|what can i say    my daughters have it in orange  black  white and pink and i am thinking to buy for they the fuccia one  it is a very good way for exalt a dancer outfit  great colors  comfortable  looks great  easy to wear  durables and little girls love it  i think it is a great buy for costumer and play too |5.0
a8u3famsjvhs5|we bought several tutus at once  and they are got high reviews  sturdy and seemingly well made  the girls have been wearing them regularly  including out to play  and the tutus have stood up well  fits the 3 yr old   the 5 yr old well  clearly plenty of room to grow  only con is that when the kids pull off the tutus  the waste band gets twisted  and an adult has to un tangle  but this is not difficult |5.0
a3tutgxqp1x0si|my daughter wore this for two hours on halloween  after just the one use it was falling apart   poor quality  i would not recommend |1.0
awl1lvo2qi6i2|it was exactly as described  very happy with the product                                              |5.0
a5t4f8b7xf3au|i purchased these for my grandchildren ages 6   3 for christmas   they love them  they are well made   the colors are beautiful |5.0
a2b62f0gqmuvy0|this tutu is really long on my 40  34  daughter  it doesn t pouf out much either  it s more like a see through skirt  the two layers of touille get twisted every time she takes it off and i have to fight with it to figure out which is right side out again  pretty cheap construction |2.0
a3f97htsl814qd|my 8 year old daughter wore this 1 time for a couple hours for a school play and it fell right apart  she was upset and so was i |1.0
a3geoilwlk86xm|thank you halo heaven great product for little girls   my great grand daughters love these tutu s   will buy more from this seller   made well and cute on the girls   thanks for a great product never buy from dress up dreams        i will buy more as long as i don t buy from   34 dress up dreams  34   i never rec d or order in fl  only rec d pink  the purple one was missing   company is a rip off   refuses to make good on purchase       real creeps |5.0
a27pg9bxvrt7v8|this is a good length  works for an adult  looks cute on and will be fun to wear  great buy |5.0
a27uf1msf3db2|i received this today and i m not a fan of it but my daughter is i thought it would be puffier as it looks in the pic but it s not and the one they sent me is pink underneath and the waist band is pink which is not what i wanted due to the fact she already had the sandals she was gonna wear with it now i gotta find another pair of sandals ima just keep it cuz she likes it |4.0
a2ekhp38kg3zv2|bought this tutu for my 3 5yr old   fits her well around the waist  she s very happy   satin around the waist  other edges are unfinished |5.0
a2ragc7vlo78qg|this tutu could be used for a kid   or a small adult  so it was perfect for me   the waistband was decent quality and it worked great for my halloween costume |4.0
a154ev8ga9yi2v|this tutu lasted for a few months  but then the elastic lost it s elasticity    for the price it was worth it though |3.0
apqhmwbfezf2i|it is a little big for my 2 year old  but she wears a 3t   she is a big girl for her age   it is a little long but fits good around her waist   she likes to dress herself and she is not  easy  doing so   i was worried she would have it ripped but so far she has not   it has really held up to her ruffness   wish i bought other colors and still just might|5.0
a1ydi7kvxkl5dg|i bought this for a race i was doing   i was a little nervous buying a costume item that is marketed in child sizes   i m 27  112 lbs  5 3  34    the tutu worked out perfectly and its expandable waistband could easily have stretched even further   i also cut it to make it a little shorter   overall  great buy for the price |5.0
a2eenasqdjan1n|highly recommended for basic little girls tutu  great for kids who are still growing and might need a size change later on |5.0
a12ofs8wqp86o5|i looked all over amazon for a tutu  i wanted a nice full one  after much debate i decided to take my chances on this one  the price is great which also did actually worry me  i received it yesterday and it far exceeds my expectations  it s beautiful  love it  it s very full with 3 layers of tulle and a nice satin finished waistband  my daughter is 1 and has a tiny waist  i thought i would have to take it in when i got it but amazingly it fits her and she has plenty of room to grow in it as well  it is pretty long on her right now like a full length tutu but that makes it even prettier on her at this point  as she grows obviously it will become shorter  i can t believe i paid this price for such a cute tutu that she can have and grow into for a few years to come  fantastic  i didn t even have to iron it  it was packaged straight no crinkles |5.0
a1lfddl85ckp74|what was sent to me is a royal blue tutu   not turquoise  turquoise has a touch of green to it |1.0
atdl69n2mrewp|this was a one size fits all toddlers skirt  my toddler niece is swimming in it  i don t mind because toddlers grow fast so i m sure she ll be wearing it within a year or so  she loves tutus  so she ll wear it before then as well   it ll just be a large skirt   like a dress |3.0
a2twg16mb2v7vi|i sent it to my granddaughter for her 4th birthday and she loved it   wore it around the house over her long pants |5.0
a2dmma8q16gkm4|very nice for the price  washed by hand and held up nicely  the quality is nice and my daugher loves it |5.0
a33cis842yhgdm|these were a good buy   great color and quality for the price  bought them for a ballet themed party and girls loved them |4.0
ahuncbkni8hv8|my daughter wore this at her first dance recital   i wasn t expecting much since it was so cheap   it is suprizingly soft  and the length was great   she stood out from other girls that had homeade tutu s and i can t imagine that one could be made for cheaper than the  7 i paid for it |5.0
a16gfpnvf4y816|bought this as a backup to the regular ballet outfit my daughter has to wear  so far  she s using it to play out her cinderella dreams but i am sure we ll be able to use it for a recital sometime soon  the quality is just fine for the price we paid  i was not expecting a designer skirt for this price and got exactly what i paid for |5.0
a1716964dosfdg|i wanted it for a one time use  and after that i kept it for playing  very nice looking on the first use  you could see it staring to wear after the first use  if fit my 2y old just fine  and my 6y old too |5.0
a2uwvzduhxtbpi|my daughter loves it  we bought for her ballet classes and it s perfect i would recomend to anyone looking for one|5.0
amkwm9q2erekh|it is nice and full and the construction of the tutu is well done    the other reviews of this item were right on   5 stars |5.0
a2shuhmonlrzab|another example of   34 you get what you pay for   34   just know that it does not stand out as pictured  there is no ballet tutu stiffness to it  but if you want a purple soft tulle skirt skirt with cheap elastic waist  it works  same texture as chiffon |1.0
afqq45lmek5bx|our granddaughter immedicately put her tutu on when it came in the mail  she loved it  she even wore it over her clothes to chuch that following sunday  it was great to see to see her so happy  however  after i bought it  i found out walmart was selling them for only  5 and i wouldn t have had to pay shipping and handling  the look on my granddaughter s face was well worth the extra money |5.0
a21hg0c4wef3f0|i bought this for my granddaughter as part of her halloween costume   now she never takes it off   she loves it |5.0
a28e4jiuja10dk|this is perfect my niece love it   it fit perfect she is 4years olds not to big just right i love that it has a lining  i purchase one from another store but i had to get legging for her to wear under the tutu i will purchase another one or two |5.0
a3w00zusjprx9n|my toddler love this so much  it has held well  she wears this several times a week  we have three colors of this from the same seller |5.0
a3ozgn4eq41p3z|love the   34 feel  34     the length is great on a 7 year old     the waistline fits  that never happens because they always need to have tucks taken    the look is fabulous and the price is even better   |5.0
a3e5xfp01okx0i|they fell apart the first day that they wore them   i literally had to throw them away    disapointed    still waiting for replacements     poorly made    |1.0
a1qxuu7k9szknu|our granddaughter is so into dress up and this  with the lady bug wing set  was a great alternative to princesses |5.0
a3sbycj5vzq63o|got this for my 2 year old daughter and i expected it to be very thin and flimsy considering the price  i was totally wrong  the skirt is very full and has many layers  very happy with the purchase and she looks adorable in it |4.0
a28h9q6nyl4w4d|this tutu fell apart literally minutes after my niece put it on  i wasn t impressed with the quality  though i suppose for the price i shouldn t have been surprised |1.0
a2dcwjn4zxc0vr|great price  this cute little tutu has held up through multiple wearings by a three year old  we even bought two more |5.0
a1v0qh4mr2q5u5|my granddaughter loved it  she is only 4 years old and loves being a little ballerina  she is my little ballerina |4.0
a1safjhktht5py|i bought this for my daughters cinderella party  i am pleasantly surprised with the fullness and the price cannot be beat |5.0
a3rhtzcfs4a95w|this skirt is super cute   my only problem w it was it had a strong odor upon arrival  i have to assume its in the dye but unfortunately it smells just like urine   once i sprayed it with febreeze and let it air out  the smell is not so strong   other than that it is good quality and well worth the money |4.0
a35r2gqmarpjxl|they were great and loved the red satin around the waist   i would have had to make them for the recital and didn t really have time   the cost was reasonable as well |5.0
a1uf7lu4wsl5jo|the tutu looks just like the picture  no surprises  the nylon net is good quality and the elastic waist fit my tiny waisted grand daughter |5.0
a391hu19skeqnu|i wanted well made dress up items for my granddaughter and this is great   i chose pink but there are many colors available |5.0
a2najecpoeb0q5|said they would fit a certain size but when we got them they are a lot smaller then as described |1.0
aexhauk8hzpv2|my daughter s first request out of bed in the morning is  i want tutu    so i knew i needed to find some durable options fast  this is one of three i purchased  the quality is     what you should expect from tulle  it frays easily on the bottom  for occasional dress up this is perfect  for an everyday tutu uniform  it s going to fall short  i think i ll try to add this as a subscribe and save item |4.0
a36crq69mnvzyq|twice we ve had to repair it  it rips along the ribbon the tulle pulls away  my mom reinforced it but it still ripped |3.0
a3ka7y9bufblzg|a beautiful yellow  not too bright  it has three layers which makes for a nicely shaped tutu  good for up to 10 years old |5.0
a2o1p7tbmzokwy|my granddaughter was thrilled when her ballet teacher said she could wear any color tutu she wanted   all of her classmates have pink   my granddaughter dances to her own beat   she is almost 6 years old and to have a green tutu that is the perfect green is wonderful |5.0
a3beipwkh3ho35|my two year old wears it everywhere   perfect choice for a little girly girl   now she can dress up like her big sister |5.0
avj2w6icjzno7|my little 3 year old and 1 year old love dressing up in these     very well made and very poofy   |5.0
a1o1po154jnb2g|both tutus were mailed in a flat plastic bag in a manila envelope   needless to say  they arrived perfectly flat  not at all like the fluffy tutu shown in the photo   i had to purchase 6 yards of red netting  cut into strips  gather it  and sew it onto the flattened netting of both tutus   i have purchased tutu s from other sources that shipped them in 12x12 boxes so that when they arrived  they were  indeed  the fluffy tutu i had ordered |1.0
a2p6ms3od0ywfp|put it in the washer bc like a normal kid my daughter got it dirty  when i took it out it was all ripped up at the ends  she was so uppset when i got rid of it for the price i paid i thought it would be a little better |1.0
a186e2su6urfzi|very cute however poorly made  this tutu didnt last a full day before it was coming apart at the seams   which is really too bad because my 6 yr old was really excited about wearing it again |1.0
a2y0zd9cygas1s|this is an average tutu   it fits my 3 year old fine and is cute  but it is sort of stiff and smells very chemically   i have yet to wash it  so maybe after i do it will soften and lose the smell    followup  i have washed it and it is better  not so smelly and stiff   i changed my rating to 4 stars |4.0
a2m2apvyib2u6k|great tutu for a great price  it isn t a   34 full  34  or high quality skirt  but it is perfect for my daughter to wear over leggings for her little outfits |5.0
a3uxu27ujpi4in|the tutu was exactly as pictured in the photo and arrived a few days earlier then i expected it to arrive |5.0
a3r59kr8q7dmm0|my granddaughter wanted this as a surprise for her mother for christmas    she actually wanted it to dress up a large bear she had   it was well made and for the price  you could not beat it |5.0
a1nj71x3ypqnq9|my daughter liked this  and it with her costume  but she would have liked it to be a bit fuller |4.0
a3eerswhai6so|for what i paid for two tutus is unbeatable anywhere   i ordered a pink and turquios and they are vibrant and beautiful  the tutu is very full  princess style  not cheaply made  not cheap materia  obviously someone made these with love and care  i paid less than 7 bucks for a tutu i and i feel proud of my self for researching to the point of finding gold recommend 2 6 years my daughter is two   wears size 4t and this skirt   one size   fit perfect and will probaly be able to accommodate her quickly growing waist for some time |5.0
a3alv0f2sh1axf|bought this tutu for a tutu and heels bachelorette party  it says its for kids but worked out great i weigh 135lb and 5 8  34   i wore legging underneath or would have been exposed great thing is my 2 year old daughter can use it and loves it  material is not bad but don t expect it to last long  worth it for the price |4.0
a1e46detbw0jse|got this for my niece and she loved it   there is a silk lining so that it doesn t scratch the legs which is a big plus  shipped fast too |4.0
an2r2ng38cidf|i used this to complete my ballerina thor costume and it worked perfectly  i still have it and it s in great condition  a little staticky but that s to be expected  i bought shorts to go underneath  so it was great |5.0
a27ido1nwj272m|i got this for my sister she is in love with i m very happy with the shape color everything    really great product i love it      fantastic  |4.0
a18ac22xnv0xbm|the shipping is crazy on these if you re buying more than one of these  but the tutus are really well made  i glued snowflakes to them as party favors for a frozen birthday party and the girls loved them |4.0
a1tbwrxv7kvhpc|pretty good quality tutu for a great price   my daughter loves this for her tot ballet class   it even seems to hold up ok to washing machine as long as i wash on delicate  which many of her other tutus have not turned out as well |5.0
a36wzwbb8084bk|perfect for my 3 year old daughter  bought it for her bday party  but it came a day later  but not their fault  she likes to wear it with tshirts and crocs and wears it over spandex shorts  it s definitely puffy enough |5.0
ax1qe6ir7chxm|wonder my niece wears it every single day  yellow is her favorite color right now an this cute little tutu made he da  it is well built and we hope she gets lots of wear out of it |5.0
a2uj1vmakujai|my daughter wore this every other day for maybe half an hour at most   the waistband has completely separated from the elastic after two weeks of this light use |1.0
a3z4290bt9kud|it gets stars because it s gorgeous  very full  a nice rich purple  and is soft   but maybe a play tutu ought to be made out of slightly more substantial material and sewn with stronger thread   my daughter was just dancing around  not pulling at it  and it got a big hole in it at the top seam   i ll fix it  but i bought it precisely so i wouldn t have to sew one |2.0
a1so9udmrtt611|i used it for my 8 month old  i wanted it a little shorter so i cut about 2 inches off  i think she would be able to wear it for a long time because the waist band is stretchy and it was a little loose |5.0
a12gw7ybqg2zbr|for the money  i got exactly what i paid for   it is perfect for my 4 year old daughter   she loves it |4.0
a1erjuw9wflcek|really cute skirt  very good quality for a ballet style skirt  i am required to write 4 more words  now just one |5.0
a3naij23140gqp|we really like my daughters tutu  it s simple  but elegant  i would like more colors   i would buy another for sure|4.0
a37gb9j0eqhkp3|my granddaughter loves to wear this   the waist band is soft and comfortable   have not had to wash it yet  so don t know how it will launder |5.0
a3ner8pfj0xer6|i bought this for my four year old niece with some fairy wings   she loved it and would not take it off until bedtime   it is nice fabric and fit her perfectly |5.0
a25viwxb0muo1n|i bought this tutu for my granddaughter  she loves wearing tutus and i liked the variety of colors available  the price is reasonable and if it gets damaged i m happy knowing she had joy hours of enjoyment |4.0
