"Prediction","Id"
4.1114064948,1489
3.25,1492
4.42257513219,1493
4.67036957147,1499
3.93443587456,1500
2.91666666667,1501
4.59092174882,1506
4.65835760076,1507
2.0,1516
4.17369286111,1525
4.98333333333,1529
4.34092592593,1533
4.26651104886,1536
4.11547619048,1537
3.57535737492,1545
4.92857142857,1558
4.62195490594,1561
4.20205160593,1563
4.92307692308,1565
4.92391304348,1569
4.56994106399,1574
4.77493662483,1575
2.42464406452,1578
4.91100529101,1582
4.91482036668,1589
4.46043859649,1604
4.33362297509,1605
5.0,1614
4.67882098156,1621
4.50545079392,1623
4.87227188107,1626
4.23758057751,1630
3.72597402597,1631
4.63017968529,1633
4.75,1639
4.01765873016,1642
2.97222222222,1644
3.68055555556,1645
4.82489138497,1653
4.57724516863,1664
4.3019083407,1670
4.36682799141,1680
4.6054750947,1685
4.46992788216,1687
4.68607865818,1689
4.46183266785,1690
4.22713365539,1691
4.34145496213,1695
4.07477471017,1698
2.84188034188,1711
4.73251253133,1712
3.76422161172,1715
3.96376153479,1723
4.28352490421,1724
4.04351422928,1736
4.90243188755,1745
4.7385559717,1746
4.46289517337,1753
4.80783424392,1756
4.88888888889,1769
4.73475178219,1776
4.17616233656,1783
4.56248604975,1786
3.83734969749,1796
2.82976190476,1797
3.8126396871,1798
4.50330073879,1803
4.70789103325,1806
4.24969526061,1811
4.21750460719,1813
4.54296767063,1823
4.77680636078,1824
3.32178896411,1828
3.93437921727,1838
3.5768053044,1840
4.16024297028,1841
4.6538419016,1846
4.77664794006,1854
4.32384496877,1858
4.51531308866,1869
3.59704166654,1872
4.08010976751,1873
4.07797987541,1876
4.5252688172,1883
3.0,1885
4.85326845796,1892
4.58893162393,1894
3.84383127815,1896
3.56701620759,1902
4.87824973855,1907
4.64419525163,1908
4.13819444444,1910
3.0375,1918
4.12152180149,1919
4.07837502004,1922
3.8301157305,1940
4.86742424242,1946
4.44297172675,1951
4.72554479994,1957
3.19444444444,1958
4.10393938325,1959
4.67441333567,1963
4.83222785503,1965
4.33124517609,1970
3.32034698755,1974
4.57070686889,1976
4.38301574355,1985
4.46429990653,1991
4.55416666667,1994
3.29202959057,1998
4.78957671958,2000
4.89059791962,2002
4.85356567372,2003
4.66175494893,2005
4.71732237479,2010
4.34346666667,2012
4.69879672299,2018
4.75963796929,2027
4.27030812325,2034
3.94645288117,2038
4.66281215304,2041
4.15030068817,2042
4.51698239355,2044
4.66280542398,2050
4.51221001221,2053
4.56641267883,2062
3.52277155131,2063
3.38054089676,2082
3.02564102564,2083
3.80092592593,2084
3.77586653726,2085
3.9246031746,2087
4.88366750209,2102
4.67173000353,2106
4.44021428571,2108
4.7614147624,2112
4.71798029557,2113
3.78965141612,2124
3.73612662942,2134
3.46666666667,2139
4.61637426901,2159
4.39397268995,2166
4.22142857143,2173
4.10467771951,2175
4.25757575758,2178
4.37497371748,2180
4.48309035211,2182
4.61066471163,2183
3.19298597361,2189
4.13186352168,2197
2.94551282051,2215
3.69117283951,2230
3.41666666667,2231
2.16666666667,2236
4.83663366337,2237
4.48076923077,2239
3.75,2240
4.35644932898,2242
4.15310559006,2247
3.58132577231,2253
4.00595238095,2260
4.94368008229,2262
4.33281499203,2264
4.96661646586,2268
4.45908406957,2277
4.30657494837,2284
2.9433106576,2292
3.88880117313,2297
4.88573927849,2302
3.40719265206,2304
4.37860939291,2305
4.68982238353,2307
4.76357475292,2312
3.79606060606,2313
3.984375,2315
2.06666666667,2324
4.28545808327,2330
4.93583333333,2339
4.10888888889,2340
4.87109153713,2344
4.72063352318,2352
4.62292157884,2353
4.61455070766,2365
4.16045494465,2370
3.9072680017,2373
4.71178743961,2384
4.92137190445,2389
4.53425152342,2397
4.10782778964,2402
4.86438447972,2404
2.88543444227,2407
4.83458999913,2408
4.71936507937,2410
4.91233271736,2412
3.66156619158,2419
4.09731187535,2421
4.58452380952,2424
4.65714379343,2425
4.15493186867,2428
3.03111111111,2429
4.80480624462,2433
4.49333404155,2436
3.33101538467,2443
1.97830669722,2444
3.70729746444,2451
2.96047008547,2453
5.0,2457
3.87985027384,2459
4.24048663325,2460
4.58084531937,2466
4.51662459735,2468
3.60769630752,2472
3.77897498628,2473
3.73743238756,2479
3.62809649882,2483
4.78530215187,2486
4.33447293447,2488
4.82799930906,2489
4.0823083059,2490
4.37841343694,2497
3.3125,2501
4.45298015065,2503
4.29076137112,2505
4.97685185185,2508
4.33604854252,2516
4.67171717172,2530
4.06909143788,2531
4.24695885526,2535
3.80952380952,2538
3.97939915629,2547
3.80392156863,2552
4.66308234305,2557
4.5,2559
4.75542379486,2564
4.49957497911,2566
2.39152822922,2573
4.35266473742,2578
3.95831430099,2581
3.69453715259,2584
3.02817460317,2592
4.77006995691,2599
4.80341880342,2607
4.69907637815,2612
4.56245664189,2613
4.15351255317,2614
3.10984848485,2618
4.13996149996,2619
4.95216450216,2622
4.70641889683,2624
4.79763408729,2630
4.40403429641,2635
4.13145913564,2638
4.56736919766,2639
4.61712033262,2643
2.63954901775,2647
4.71667484863,2653
4.15786405084,2656
4.7709024309,2667
2.09983825459,2672
1.37091575092,2676
2.63633445359,2678
4.45535714286,2685
2.40740740741,2687
3.79141215519,2689
4.36989795918,2691
4.75337526174,2692
4.30952826083,2694
4.86363636364,2697
4.08239894795,2703
3.92534591195,2706
4.17406101881,2709
4.90157678286,2716
4.52851777154,2717
4.0825708061,2724
3.81839429492,2727
4.14392124101,2728
4.74878306878,2729
4.8291518338,2735
3.10713062473,2739
4.81447742733,2747
4.726995116,2757
3.07727210182,2765
1.3384719405,2766
2.73165256994,2788
4.12436245814,2791
3.35681216931,2794
3.68945175359,2796
3.43205882353,2799
4.71698258591,2802
2.90630826804,2807
1.59174603175,2811
4.53406038911,2812
2.66896135266,2816
4.53310158512,2821
4.83832015552,2826
4.91430745814,2837
4.5899501892,2845
4.58365384615,2846
4.73533834586,2851
4.68638883003,2857
4.83059415784,2858
4.72795059799,2865
4.79515961295,2868
3.26376428313,2869
3.74860302152,2875
4.89223309075,2876
3.86486369807,2880
4.77175867695,2889
4.03511798659,2898
4.77134339845,2908
2.50324428637,2917
4.85202451601,2920
4.78492063492,2921
4.02510510511,2923
1.51829131653,2931
3.55724744863,2935
1.36428500551,2942
4.24378383338,2955
4.55555555556,2959
4.29872257618,2961
4.4190226371,2962
3.85238095238,2977
4.00530839232,2990
4.13815101616,2995
3.89501995243,3001
3.94440739394,3002
4.53357241081,3005
4.10266491918,3009
4.61666666667,3011
4.13823041414,3012
4.47275841658,3013
4.48573200993,3016
4.63590694431,3022
4.94444444444,3026
2.83333333333,3037
4.3553307158,3045
4.61822753793,3058
3.50082135148,3060
4.57465277778,3061
4.33649241334,3069
4.61464865317,3071
4.46428571429,3085
4.82881667758,3087
4.78461580125,3098
3.81739583171,3099
2.7730115597,3104
4.20301226551,3107
4.30546737213,3110
3.7672237356,3113
4.42244358714,3114
4.33737375005,3120
3.36363636364,3122
4.42857142857,3124
4.68031189084,3128
4.73905640373,3133
4.30485194221,3135
4.48724709784,3144
4.30984508701,3154
4.39862293956,3155
4.30027908571,3156
4.09576560305,3158
4.24419858156,3165
4.1034266441,3166
4.03981434365,3169
4.21163044342,3177
4.3741215557,3180
3.99987158405,3182
4.83333333333,3190
4.65314238346,3191
4.831156565,3193
4.00420168067,3196
2.9503968254,3197
4.94348905547,3209
1.37389467045,3213
4.0058771599,3217
4.72165963982,3218
4.83722342828,3223
4.76797924298,3228
4.96103725199,3229
4.79712528664,3233
4.71749438571,3237
4.6721017575,3254
2.13817651303,3258
4.90153135478,3259
2.05293524512,3275
4.57303498497,3278
1.31724053724,3279
4.81736125847,3284
4.04318092866,3289
2.38172217941,3295
4.52784561118,3301
4.89746031746,3316
4.08245272656,3318
4.59304054808,3322
1.74242268291,3327
4.68233670113,3330
2.25461538462,3332
4.91819936214,3337
4.10147058824,3338
4.92213020266,3341
3.96202061322,3359
4.88937198068,3367
4.83198677956,3374
4.70403764545,3377
4.85180444968,3380
4.95956802576,3389
4.14969714306,3397
4.84932650079,3400
4.13396656535,3405
2.38816961092,3407
3.92004253057,3409
4.76364810331,3411
4.72537254596,3414
2.11524703557,3418
2.35691146372,3419
2.84987145271,3420
2.17714285714,3421
4.79390477828,3428
4.80211956522,3429
3.10660821652,3438
1.21555555556,3448
2.85050931505,3450
2.33882338758,3451
1.82948994434,3454
4.67433415791,3464
4.10934648336,3466
3.2312010865,3469
4.1059110372,3470
4.67704566411,3473
4.88107055961,3482
4.96075581395,3490
1.97438542939,3496
2.86889052691,3499
4.83516282592,3509
1.69587028091,3518
5.0,3522
2.42915028759,3528
4.36622704881,3534
3,3535
4.69460880999,3539
4.46583273979,3544
4.18681318681,3546
4.71516936838,3549
4.89846153846,3557
4.00990326587,3559
4.34879032258,3563
4.84722462722,3578
3.51147673115,3584
4.67419278253,3602
4.33050359712,3610
4.35574712644,3618
4.1973951974,3621
3.47965594077,3627
4.46517776513,3632
3.47619047619,3634
4.00833333333,3650
3.74368558407,3653
4.48131868132,3654
4.5217017222,3656
4.20371699769,3664
4.35144408641,3665
3.33787878788,3669
4.07511340654,3674
4.26658163265,3679
4.93981481481,3681
4.17441077441,3683
4.76912423898,3688
4.12787380878,3690
4.88878262878,3697
2.07878787879,3699
4.67602040816,3711
3.70561238948,3714
4.05888104375,3717
3.61515151515,3720
4.22024701054,3721
4.65667414013,3732
4.91222222222,3733
4.95586632243,3743
4.12740740741,3748
4.85593685733,3750
4.89090909091,3756
5.0,3760
4.95555555556,3764
4.90007856341,3778
4.77766544777,3782
4.95317460317,3795
3.98690924792,3799
4.79655644867,3801
4.6151654486,3802
4.89244089244,3803
4.46720150048,3818
4.15017334063,3821
4.59640962872,3831
4.53424930307,3833
4.79309416074,3840
4.11150990099,3849
4.75923138252,3852
3.3525354187,3863
2.15555555556,3871
4.60192810689,3879
4.48181818182,3880
4.50946273826,3889
4.53710980566,3898
4.18529411765,3899
3.11751567398,3901
4.52015881532,3914
3.98888888889,3924
4.09206290078,3930
4.67777777778,3939
4.37402569404,3942
4.47286279991,3943
4.6787240554,3948
4.77312661499,3956
4.3213684862,3963
4.8506575592,3969
4.95238095238,3971
4.81784660767,3973
4.16398778597,3978
4.41218026613,3980
4.5965648948,3982
4.49280687216,3983
4.08106322058,3984
4.75,3987
3.93380952381,3990
4.73957905198,3997
4.79893473902,4001
2.34139051166,4007
1.11428571429,4008
2.7347253458,4009
4.208546504,4013
3.99194444444,4014
4.28213507625,4017
4.03835978836,4024
4.61741972765,4036
4.69042816702,4038
4.40185758268,4039
4.24261603376,4043
4.33474070534,4046
4.60248750463,4047
4.27075071756,4058
3.72011111111,4067
4.35763728657,4068
4.61994047619,4070
3.64873673473,4071
3.4446969697,4072
3,4077
3.92394873374,4080
4.32673825998,4083
4.19696969697,4087
4.28505354295,4090
4.03333333333,4097
3.90740740741,4101
4.72222222222,4109
3.56271576525,4122
4.26712328767,4140
3.9,4145
3.54356060606,4149
4.41080519017,4154
4.65653260433,4171
3.98496600085,4173
4.41737651582,4176
3.51080246914,4177
4.49272581934,4182
4.10526315789,4184
4.32255284876,4186
4.53944003527,4188
4.47867624289,4193
4.19315594686,4195
3.9147826087,4197
4.0393557423,4199
4.03355799897,4201
3.60503144654,4202
4.8964719491,4214
4.16126049956,4219
4.13771171551,4227
4.58459616909,4239
3.49951397487,4244
4.49882392473,4247
4.61264827318,4252
4.42145562771,4261
4.57904811534,4272
4.08965695062,4276
3.43,4279
3.75442967885,4284
3.71546836408,4298
4.50598901099,4304
4.44744540585,4309
4.39285714286,4310
4.04128383079,4311
4.0290921996,4315
4.2369739737,4320
4.47150591671,4323
4.45681818182,4329
3.88388266767,4330
3.4537037037,4337
4.57041379419,4343
3.7417577472,4344
4.21799426997,4349
4.48922641444,4355
4.66575963719,4357
4.5950613643,4359
4.54068635883,4364
3.29484641414,4387
3.52278344146,4388
4.62333333333,4389
4.36506694856,4392
3.84017316017,4404
3.8823104315,4406
2.79859601449,4409
4.40143467643,4418
4.37966186475,4422
5.0,4423
4.36960683253,4427
4.25141651597,4431
1.35975723623,4435
4.06887629258,4443
4.52185987291,4444
4.80649228541,4445
4.79618237651,4447
4.94723036086,4452
4.01213097155,4455
1.33317460317,4459
4.33472222222,4462
4.69703643441,4464
4.39375922426,4467
4.94069343066,4471
3.48392655505,4475
4.21088435374,4476
3.91125541126,4480
4.37306223503,4483
4.56380364964,4493
3.69031691181,4495
4.0380357886,4497
4.49271846264,4498
4.00712046781,4506
4.48760639146,4509
4.04935232482,4515
4.15223480697,4520
4.06950827646,4528
4.23429108808,4532
4.07738762736,4543
3.72602739726,4546
4.37484336784,4560
3.96779239132,4563
4.30709023922,4565
4.10872141983,4573
3.96318777531,4582
4.0865179217,4596
4.4171975246,4605
4.08797074531,4609
4.20236675932,4615
4.72943722944,4625
4.69471391067,4628
4.29051054384,4632
4.58110702614,4633
3.72143138444,4648
4.50076621169,4650
4.33333333333,4652
4.39583333333,4654
4.42601794308,4670
4.73020833333,4675
4.36165612448,4684
3.84066272481,4695
4.95277777778,4704
4.48179953467,4708
3.09025641026,4719
4.90118807119,4728
4.01021966001,4732
4.83148148148,4733
4.83238052797,4737
4.4899748517,4744
1.27142857143,4770
4.7522222487,4774
3.79029348103,4776
4.90191494329,4778
4.58194793695,4779
2.26131316108,4780
4.96525423729,4782
4.37797979798,4784
4.82592592593,4786
4.90458817026,4789
2.53498798546,4790
4.80453949589,4794
4.95064805884,4796
3.2206984127,4817
4.47291168328,4821
4.81804382284,4824
4.96617826618,4828
4.96666666667,4830
4.91790482223,4832
4.68044421044,4839
3.85396054381,4847
4.77311688312,4849
4.89696969697,4853
4.02592592593,4856
4.0239641193,4864
3.93817162878,4866
4.3333415153,4872
3.8776035967,4875
4.11613970824,4879
4.66295513612,4881
4.65,4883
3.84341458504,4886
4.44218916857,4891
4.39871794872,4895
3.99838330394,4901
3.86282892416,4913
3,4924
4.27802202076,4927
4.34124658739,4936
4.5,4939
3.70670995671,4941
4.48346662412,4953
2.8431372549,4957
3.99741902834,4958
4.11764705882,4960
3.0135501355,4963
3.91666193656,4964
4.28004346828,4972
4.74711824124,4976
4.21004603505,4981
4.09102054343,4985
4.16679385055,4997
3.5671398914,5002
3.33620689655,5004
4.59030197445,5006
3.72732312622,5010
4.39514388013,5012
3.93333333333,5017
4.05608251398,5032
4.59828426905,5034
4.66790560314,5039
3.96589147101,5046
4.12444762388,5047
3.57904496005,5052
4.55934343434,5054
4.60520701283,5059
4.87129271438,5061
4.51501189785,5066
3.89675324675,5073
3.83605140774,5074
3.83383966997,5077
4.92307692308,5086
4.09523809524,5088
4.226088574,5091
4.03019183571,5097
4.09269230185,5106
4.626648161,5108
3.92857142857,5110
4.79544159544,5117
4.32222222222,5118
4.67,5123
3.85657360166,5125
4.50753564573,5126
4.54409344315,5128
4.25297127398,5132
4.13640836408,5141
4.70688894038,5142
4.60423125113,5145
4.36524308691,5152
4.49987842535,5153
4.64579238608,5157
4.20890293917,5159
4.67708333333,5161
4.74583333333,5164
4.22088271598,5170
4.10066339066,5183
3.97142857143,5185
4.60463497631,5189
4.09638876164,5190
4.47725942712,5200
4.17490481322,5203
3.51504193364,5214
4.44342194162,5219
4.66740548682,5227
3.70948495948,5232
3.24285714286,5239
4.07861409797,5241
4.74666666667,5248
4.28709233601,5250
3.96323529412,5257
4.79214983098,5258
4.3,5261
2.21717171717,5266
3.99603174603,5272
4.77355072464,5278
4.17181162085,5281
4.39567599873,5285
4.43056749363,5287
4.47183317772,5303
3.6562984005,5307
4.10842771804,5308
4.42242737265,5310
4.25572482514,5311
3.72805378584,5314
4.24700885425,5325
4.05986394558,5326
4.76011745493,5329
4.18676900585,5337
4.12507215007,5351
4.50993540052,5358
4.67923909639,5360
2.79933301189,5363
3.84617794486,5368
4.81732843314,5369
3.87874927749,5374
4.58533703044,5389
3.52473958333,5403
4.81549872632,5404
4.20602726775,5408
4.76218679206,5409
2.6626984127,5423
4.22759856631,5426
4.54234601449,5436
3.99326599327,5442
4.71702041786,5444
2.07604198669,5448
4.0899719875,5449
4.03095075758,5457
4.21982602397,5461
4.44540225674,5463
4.91418861512,5467
4.65449754206,5470
4.84976359338,5471
4.15768251273,5472
3.75996901791,5476
4.78201466944,5477
4.53408226645,5495
4.32640056022,5496
4.44201699022,5499
3.9712585034,5502
4.24963221061,5512
4.51440217391,5516
4.6963362069,5517
4.44494999365,5520
4.54377087564,5527
3.78555555556,5528
3.17260426053,5536
4.02037037037,5537
4.16893939394,5538
4.17564935065,5540
4.45175027587,5541
1.06666666667,5545
4.72307692308,5547
4.22947041517,5550
4.2380952381,5556
4.73474747475,5569
4.94285714286,5571
4.32810846561,5573
4.4585353587,5587
4.5683390784,5590
4.36831216754,5595
4.49625155918,5599
4.89354530842,5601
3.53447500845,5606
4.8326513906,5608
3.76811600387,5613
4.61105362058,5616
3.64609335363,5619
4.55356680346,5620
4.36536796537,5622
4.82883260447,5625
4.3607857019,5626
4.10637755102,5637
4.07196969697,5651
4.3051579617,5652
4.47378063229,5657
4.96306992969,5665
4.58416027624,5677
4.43526078919,5678
4.74671694534,5682
4.873750726,5691
4.3869872388,5697
4.71992653447,5706
4.00555555556,5709
4.50676937442,5713
4.68710918711,5714
4.73612040134,5718
4.6,5721
4.49928404162,5723
3.95049782266,5728
5.0,5729
2.22150791787,5730
3.8373103408,5732
4.01889297386,5736
3.94144547707,5740
2.96217274789,5746
3.86295715585,5754
4.20305542046,5755
4.68344514013,5763
4.75,5769
4.09724130528,5770
4.73202614379,5782
4.27269959446,5783
4.30610500611,5788
3.90580419947,5793
4.57950464396,5794
4.30655513468,5795
4.73951914099,5810
3.92634341258,5813
4.90427446702,5814
3.96383731211,5819
5.0,5822
4.57102578434,5823
4.83337359098,5824
4.125,5827
4.66487400378,5846
4.14812510698,5847
3.56331413242,5848
4.16973180077,5851
4.65652347652,5853
4.53185937032,5854
3.98435700793,5859
4.44743467269,5860
4.16998556999,5862
3.75156750399,5869
4.4246268193,5875
4.85494464749,5886
4.36592223136,5894
4.73051146384,5895
4.38801587302,5896
4.50092054396,5900
4.9,5910
4.07494647827,5916
4.75710108605,5934
2.6305974648,5937
3.34430417464,5943
2.3885668277,5950
4.97142857143,5953
4.75714285714,5961
3.58742069975,5973
4.79507701481,5979
3.05947712418,5986
4.23939393939,5996
4.86363636364,5999
3.68948078156,6004
4.21006374776,6012
4.83333333333,6019
4.79332272384,6022
3.62378183241,6023
4.34313112345,6026
3.9531775568,6027
3.27099270744,6033
4.62630602346,6037
4.34841534612,6043
4.82057105775,6046
4.77777777778,6048
3.24677024035,6052
4.53611673414,6055
2.83023809524,6060
4.63551238023,6068
3.68704135824,6074
4.5029295748,6080
4.93388318784,6082
4.48148148148,6083
4.38841315917,6085
3.51035196687,6086
4.32690854119,6087
4.55711063628,6094
3.2358212102,6105
2.86697247706,6106
5.0,6107
4.38888888889,6110
3.72070877428,6118
4.09030267978,6124
4.5216374269,6132
4.81297695394,6141
4.39554125444,6142
4.07900039568,6147
5.0,6154
4.63356390862,6161
3.78703703704,6162
3.68899107265,6175
4.40965280127,6182
4.51047589504,6195
4.24592604638,6198
4.12104414683,6199
4.44984434632,6202
3.96120448179,6205
4.31182926285,6208
5.0,6214
4.06054939678,6215
3.70194444444,6227
4.23333333333,6239
4.36913251417,6252
4.44383017501,6257
4.64304944505,6269
4.34690919846,6273
4.14756640911,6280
3.97916666667,6287
4.84307282606,6291
3.88735632184,6293
4.04581320451,6302
4.39671602005,6304
4.5,6305
4.81655459975,6306
5.0,6308
4.32081612967,6309
3.74247566735,6316
3.12066915761,6319
4.57517638961,6323
4.04871794872,6328
5.0,6335
4.82478632479,6336
4.82301587302,6337
4.21301587302,6342
3.74217736505,6344
4.50323438942,6346
4.65228700026,6352
4.93333333333,6354
2.305,6361
3.62077151244,6364
4.06763757981,6374
4.13890830092,6380
4.02569721796,6388
4.08863636364,6391
4.27963396072,6395
4.54887054237,6397
4.9199081937,6409
1.35714285714,6411
5.0,6412
4.2033238451,6428
3.64372294372,6430
4.53117298694,6432
4.53968253968,6435
3.55583791209,6440
4.71759246003,6442
4.60107234389,6443
4.33317550505,6445
4.6929948395,6452
4.74683564228,6457
4.6760375298,6460
4.27120270532,6465
4.622351267,6473
4.65366050462,6478
4.97575757576,6481
4.52927203012,6483
4.61538076893,6491
4.84440227309,6494
1.67211640212,6505
4.90317460317,6506
2.51350918558,6509
4.40196078431,6514
3.9,6523
4.55681921056,6528
4.60422065066,6538
4.39025269877,6540
4.1362304636,6543
3.76704021561,6553
4.48137407808,6555
4.74811009004,6578
4.93472222222,6579
4.95555555556,6586
4.8479235847,6587
4.92399868484,6593
4.95798515105,6600
4.69799392466,6602
4.64246666743,6604
4.81747100636,6606
4.22204574125,6619
4.52193116961,6622
3.98869601751,6629
4.00231532277,6630
4.14381598793,6631
3.93908621141,6636
3.04655863061,6639
4.54133333333,6641
3.64694629659,6642
3.87244827052,6650
3.44920496138,6652
4.15836091411,6654
4.2694235589,6659
4.26656561462,6662
4.15857585502,6664
3.95734516029,6665
4.48064722504,6684
4.11538564144,6694
4.40115141446,6696
3.79783950617,6700
4.64410669975,6708
3.97888017699,6710
4.73655832681,6712
4.42022670508,6719
4.12137442922,6722
3.56624814096,6727
3.09722222222,6732
3.08674531248,6738
3.93843867644,6744
4.5,6755
4.06714746292,6758
3.36831173336,6763
3.61785714286,6765
3.63658928183,6766
4.1859425752,6769
4.30925511453,6773
2.72726358149,6774
4.75,6781
4.10812546964,6782
4.31577756724,6784
4.45223197223,6803
3.61651681652,6805
3.82291666667,6812
4.11055601431,6813
4.10357450474,6814
4.16222009372,6815
3.97087575771,6819
4.04471064552,6820
4.03129681406,6825
3.58027210884,6828
4.11220438729,6830
3.6800590451,6833
4.19085994438,6840
3.3913709999,6842
3.54223744292,6847
3.12332317139,6853
3.80258230474,6855
4.13331986532,6856
4.26126610023,6857
4.03274853801,6864
3.43649625793,6865
2.88009602794,6877
4.08793650794,6884
4.21275917065,6892
4.32586758444,6893
3.97653475393,6899
3.94873511905,6906
